LP_ID,LP_TITLE,DST_TITLE,POJ_TITLE,SCAT_TITLE,LMT_TITLE,LTE_TITLE,AT_TITLE,GDF_TITLE,LP_TRIAL_SEQUENCE,LP_TRIAL_HINTS,LP_START_CHECK_FORM,LP_START_CHECK_HINTS,LP_PASS_CRITERIA,LP_CLOSE_CRITERIA,LP_CLOSE_CRITERIA_PASS_COUNT,LP_VERIFICATION_PERIOD,LP_IOA_DEFINITION,LP_IOA_FREQUENCY,LP_MEASUREMENT_FREQUENCY,LP_MEASUREMENT_FREQUENCY_UNIT,LP_SPECIFIC_SOCIAL_AMPLIFICATIONS,LP_TEMPLATE,PLP_STATE,LPP_ID,min(SES_START_DATE),max(SES_START_DATE),diff
2788,"UKI/C, budowanie ze wzoru, MiCio",Ośrodkowy BIPET,Odwzorowywanie kształtu/ formy ze zdjęcia/ rysunku,Imitacja,ćwiczenia w krokach - typ C,poprzez kształtowanie,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,1,80,in-a-row,1,45,,,1,week,1,0,pending,2788,2019-11-15 08:30:48,2021-07-29 09:30:51,20
2789,Podpisanie się ,Ośrodkowy BIPET,Obsługa komputera,Umiejętności szkolne,pojedyncze ćwiczenia - typ B ,poprzez NET,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,1,pretest,1,100,in-a-row,2,20,,,1,week,0,0,pending,2789,2019-11-14 06:31:21,2021-03-18 07:06:58,16
2790,"podpisanie się ""Gabi""",Ośrodkowy BIPET,Grafomotoryka,Umiejętności szkolne,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,1,pretest,1,100,in-a-row,2,20,,,1,week,0,0,pending,2790,2019-11-18 06:18:28,2021-04-23 06:20:32,17
2791,Wycinanie ,Ośrodkowy BIPET,Wykonywanie zadań ,Umiejętności szkolne,pojedyncze zestawy - typ D,poprzez kształtowanie,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,90,in-a-row,2,20,,,3,week,0,0,pending,2791,2019-11-14 06:31:21,2021-05-27 06:03:30,18
2794,PSZ_S/A Projektowanie grafiki na stronie canva.com MaRy,Ośrodkowy BIPET,Obsługa komputera,Umiejętności szkolne,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,nieregularne,opis sposobów (syntetyczny) ,chain-full,1,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,2794,2019-11-15 08:05:25,2021-10-08 09:34:33,22
2798,Filipmnożeniedzielenie,Ośrodkowy BIPET,liczenie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,90,in-a-row,3,90,agree-to-full-ratio,semester,1,day,1,0,pending,2798,2019-11-13 07:07:48,2021-02-11 10:44:25,14
2800,"Jako, MK Rozpoznawanie kolorów ",Ośrodkowy BIPET,Rozpoznawanie obrazków,Rozumienie,pojedyncze zestawy - typ D,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,1,pretest,0,80,in-a-row,1,45,,,1,week,1,0,pending,2800,2019-11-21 08:52:22,2021-07-16 07:54:58,19
2801,"Jako , UK Sortowanie",Ośrodkowy BIPET,Sortowanie nieidentycznych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,pending,2801,2019-12-06 10:48:08,2021-03-24 09:01:11,15
2837,MKP/C Proszenie o potrzebne przedmioty KsPe,Ośrodkowy BIPET,Proszenie o potrzebne przedmioty,Proszenie,ćwiczenia w krokach - typ C,trening incydentalny,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,90,in-a-row,2,90,,,1,week,1,0,pending,2837,2019-11-20 08:09:41,2021-06-14 06:44:42,18
2857,UKW/D Realizowanie zadań proaktywnych - MarPis,Ośrodkowy BIPET,Spokojna realizacja opanowanych aktywności Planu Dnia,Współpraca,pojedyncze zestawy - typ D,w wyodrębnionych próbach,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,1,100,in-a-row,5,90,agree-to-full-ratio,semester,2,day,1,0,pending,2857,2020-02-13 07:26:07,2021-10-08 08:01:00,19
2864,MKK/E PROWADZENIE KONWERSACJI - JaWó,Ośrodkowy BIPET,Prowadzenie rozmowy,Konwersacje,zestawy w krokach - typ E ,w wyodrębnionych próbach ciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,quarter,1,week,0,0,pending,2864,2019-11-25 07:24:07,2020-12-09 07:27:49,12
2873,SFG/A- Realizacja prostych czynności domowych w łańcuchu przez całkowitą prezentację- BGN,Ośrodkowy BIPET,Realizacja prostych czynności domowych ,Umiejętności gospodarcze,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis strategii,chain-full,0,pretest,1,100,in-period,2,90,,,1,day,0,1,pending,2873,2019-12-12 11:05:00,2021-06-24 12:02:25,18
2876,CiołMik/P wycinanie,Ośrodkowy BIPET,Wycinanie,Umiejętności przedszkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,1,45,,,1,week,1,0,pending,2876,2019-12-13 07:18:24,2021-05-17 07:48:01,17
2883,PSZ/E Wycinanie DaNa,Ośrodkowy BIPET,Wycinanie,Umiejętności przedszkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,2883,2019-12-02 07:11:08,2021-10-06 06:36:15,22
2891, BGN  aktywność prezawodowa płytki J ERNEST,Ośrodkowy BIPET,"Wykonywanie pojedynczych, prostych aktywności prezawodowych",Umiejętności zawodowe,ćwiczenia w krokach - typ C,poprzez DTT,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,100,in-a-row,1,90,agree-to-full-ratio,semester,7,day,0,0,pending,2891,2019-12-10 11:53:12,2021-06-14 07:25:15,18
2893,Pisanie według wzoru.,Ośrodkowy BIPET,Odwzorowywanie kształtu/ formy ze zdjęcia/ rysunku,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach,punktem,opis sposobów (syntetyczny) ,exercise-some,0,baseline,0,80,in-a-row,3,30,agree-to-full-ratio,semester,1,week,0,0,pending,2893,2019-12-03 08:06:21,2021-04-23 07:04:49,16
2897,S/C Posługiwanie się kalendarzem GaMi,Ośrodkowy BIPET,Posługiwanie się kalendarzem,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2897,2019-12-12 08:40:04,2021-06-15 06:32:05,18
2900,MKR/B DaLe Wykonywanie prostych poleceń,Ośrodkowy BIPET,Wykonywanie prostych poleceń,Rozumienie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2900,2019-12-11 15:01:49,2021-03-25 11:43:40,15
2908,UKS/C Sortowanie DaNa,Ośrodkowy BIPET,Sortowanie identycznych elementów,Dopasowywanie i sortowanie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,2908,2019-12-05 07:29:19,2021-05-31 06:34:15,17
2912,"CiołMik/S, grafomotoryka",Ośrodkowy BIPET,Grafomotoryka,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,1,45,,,1,week,1,0,pending,2912,2019-12-13 07:18:24,2021-06-29 07:44:47,18
2925,MKP/C Proszenie (werbalny trening incydentalny kopia) DaNa,Ośrodkowy BIPET,Proszenie o potrzebne przedmioty,Proszenie,ćwiczenia w krokach - typ C,w próbach incydentalnych,poprzez realizację zakom prośby,opis strategii,exercise-all,0,pretest,0,80,in-a-row,1,90,agree-to-full-ratio,month,1,day,1,0,pending,2925,2019-12-09 08:22:53,2021-10-07 06:28:08,21
2927,PSZ_S/A Obsługa komputera PrzeWój,Ośrodkowy BIPET,Obsługa komputera,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,używając równocz spec wzmoc społ,opis sposobów (syntetyczny) ,exercise-all,1,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2927,2019-12-18 07:20:09,2021-06-17 06:06:32,17
2928,UKI/C Imitacja DaNa,Ośrodkowy BIPET,Imitacja z przedmiotami,Imitacja,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,2928,2019-12-10 09:47:32,2021-10-06 06:36:15,21
2958,MKN/C- Nazywanie z wykorzystaniem PECS MiJu,Ośrodkowy BIPET,"Nazywanie z wykorzystaniem PECS (lub innego AAC) przedmiotów, czynności, osób i ich wzajemnych relacji",Nazywanie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2958,2020-01-07 11:00:41,2021-06-24 09:29:26,17
2961,MKR/ E- Rozumienie stosunków przestrzennych MiJu,Ośrodkowy BIPET,Rozumienie stosunków przestrzennych,Rozumienie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2961,2020-02-12 10:32:48,2021-05-18 08:13:27,15
2965,S/E Liczenie MiJu,Ośrodkowy BIPET,liczenie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2965,2020-02-04 11:32:47,2021-06-16 10:30:26,16
2968,S/E  Czytanie globalne MiJu,Ośrodkowy BIPET,Czytanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2968,2020-02-18 11:16:04,2021-06-24 09:29:26,16
2972,"MIK/R, identyfikowanie osób na zdjęciach, Kakry",Ośrodkowy BIPET,Identyfikowanie osób z najbliższego otoczenia,Rozumienie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,pending,2972,2020-01-08 08:23:25,2021-09-28 06:13:54,20
2978,JaMa-BGN/PSZ/Z,Ośrodkowy BIPET,"Wykonywanie pojedynczych, prostych aktywności prezawodowych",Umiejętności zawodowe,ćwiczenia w krokach - typ C,poprzez DTT,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,100,in-a-row,1,90,agree-to-full-ratio,semester,1,week,0,0,pending,2978,2019-12-18 08:11:17,2021-06-18 12:15:49,18
2985,"Igor Kowalczyk, Sekwencje z przedmiotami",Ośrodkowy BIPET,Imitacja z przedmiotami,Imitacja,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,punktem,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,1,45,,,1,week,1,0,pending,2985,2020-01-08 09:51:40,2021-04-30 06:54:01,15
2989,PSZ/Z MaBoj Wykonywanie prezawodowych łańcuchów czynności,Ośrodkowy BIPET,Wykonywanie prezawodowych łańcuchów czynności,Umiejętności zawodowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,bezpośrednio,opis sposobów (syntetyczny) ,chain-full,0,baseline,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,2989,2020-01-13 08:22:14,2021-10-04 07:00:36,20
2995,Z/ A - wykonywanie powtarzalnej pracy/KOBY,Ośrodkowy BIPET,Wykonywanie powtarzalnej pracy ,Umiejętności zawodowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,nieregularne,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,2995,2020-01-10 07:30:57,2021-05-12 07:11:07,16
3009,SFS/A Realizacja higieny osobistej (RaOj),Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,pending,3009,2020-01-17 12:56:06,2021-10-04 07:52:55,20
3021,MK/N Nazywanie przedmiotów MaWój,Ośrodkowy BIPET,"Nazywanie przedmiotów, czynnności, osób  i ich wzajemnych relacji",Nazywanie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3021,2020-03-02 13:16:53,2021-10-04 07:00:39,19
3027,KOPIOWANIE DUŻYCH LITER,Ośrodkowy BIPET,Odwzorowywanie kształtu/ formy ze zdjęcia/ rysunku,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-some,1,pretest,0,90,in-a-row,2,90,agree-to-full-ratio,semester,7,day,0,0,pending,3027,2020-01-13 07:08:59,2021-04-07 06:11:21,14
3038,"CiołMik, imitacja werbalna samogłoski",Ośrodkowy BIPET,Imitacja werbalna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,pending,3038,2020-01-20 10:20:19,2021-07-08 05:24:30,17
3042,nasladowanie mowy JP,Ośrodkowy BIPET,Imitacja werbalna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,70,in-a-row,2,90,agree-to-full-ratio,month,1,week,1,0,pending,3042,2020-01-13 13:12:25,2021-03-04 10:35:13,13
3043,wykonywanie poleceń Gabi,Ośrodkowy BIPET,Podążanie za znanymi poleceniami,Współpraca,pojedyncze zestawy - typ D,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,100,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,pending,3043,2020-01-14 11:40:37,2021-10-05 10:47:41,20
3044,układanie puzzli - Kuba,Ośrodkowy BIPET,Układanie puzzli,Umiejętności przedszkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3044,2020-01-13 13:12:25,2021-03-04 10:35:13,13
3046,Sortowanie Gabrysia,Ośrodkowy BIPET,Sortowanie identycznych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,90,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,pending,3046,2020-01-14 11:40:37,2021-09-21 10:54:52,20
3052,Dbanie o sibie Gabi,Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,3052,2020-02-18 11:24:17,2021-10-05 10:47:41,19
3053,Ubieranie Gabi,Ośrodkowy BIPET,Ubieranie się ,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,3053,2020-02-25 11:26:32,2021-10-05 10:47:41,19
3054,Zabawa manualna Gabi,Ośrodkowy BIPET,Zabawa aktywnościami manipulacyjnymi,Umiejętności przedszkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,45,,,1,week,1,0,pending,3054,2020-01-21 11:23:21,2021-10-05 10:47:41,20
3059,Kac/Kry/Nazywanie ,Ośrodkowy BIPET,"Nazywanie przedmiotów, czynnności, osób  i ich wzajemnych relacji",Nazywanie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3059,2020-01-27 08:27:11,2021-09-28 06:13:54,20
3060,GaEm UK/UK_D (Dopasowywanie identycznych predmiotów u osoby sprawnej motorycznie),Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,poprzez DTT,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,90,in-period,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3060,2020-02-12 09:00:12,2021-08-31 12:10:31,18
3061,GaEm UKI/B Imitacja z przedmiotami ,Ośrodkowy BIPET,Imitacja z przedmiotami,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,3061,2020-02-12 09:00:12,2021-09-13 13:59:39,19
3062,"Ga EM MKR/E Rozumienie nazw rzeczowników, czasowników, przymiotników ",Ośrodkowy BIPET,"Rozumienie nazw rzeczowników, czasowników i przymiotników",Rozumienie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,90,,,1,week,0,0,pending,3062,2020-02-12 09:00:12,2021-09-13 13:59:39,19
3064,"MiK/C, proszenie o pomoc, KaKry",Ośrodkowy BIPET,proszenie o pomoc,Proszenie,ćwiczenia w krokach - typ C,trening incydentalny,poprzez realizację zakom prośby,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,1,45,agree-to-full-ratio,month,1,week,1,0,pending,3064,2020-01-28 08:11:25,2021-09-28 06:13:54,19
3065,"MIK/C, komunikowanie zakończenia zadania, KaKry",Ośrodkowy BIPET,Komunikowanie zakończenia zadania ,Nazywanie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,1,45,,,1,week,1,0,pending,3065,2020-01-30 08:00:38,2021-09-28 06:13:54,19
3068,GrabIn/UK/dopasowywanie ,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3068,2020-02-12 08:00:31,2021-06-18 15:24:24,16
3073,SZ/C Obsługa komputera WiKa,Ośrodkowy BIPET,Obsługa komputera,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis strategii,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,3073,2020-02-19 08:28:06,2021-06-16 06:07:21,15
3077,SFG/A Wykonywanie czynności porządkowych JaHa,Ośrodkowy BIPET,Sprzątanie,Umiejętności gospodarcze,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,3077,2020-02-19 07:29:51,2021-03-22 06:16:15,13
3080,"MiK/B, rozumienie poleceń, BaŚmie",Ośrodkowy BIPET,Wykonywanie prostych poleceń,Rozumienie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,bezpośrednio,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,1,45,,,1,week,1,0,pending,3080,2020-01-24 07:12:16,2021-07-29 08:53:09,18
3081,KacKry/UKI/ z przedmiotem ,Ośrodkowy BIPET,Imitacja z przedmiotami,Imitacja,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3081,2020-01-31 08:02:22,2021-10-01 06:18:00,20
3082,"GrabIn/UKW, czekanie ",Ośrodkowy BIPET,Czekanie,Współpraca,ćwiczenia w krokach - typ C,poprzez kształtowanie,bezpośrednio,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3082,2020-02-14 08:03:33,2021-06-30 12:10:37,16
3084,"SF/A, mycie rąk NaUr",Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,pending,3084,2020-02-12 11:34:41,2021-10-07 07:56:33,19
3085,"MiK/E, stosunki przestrzenne, NaUr",Ośrodkowy BIPET,Rozumienie stosunków przestrzennych,Rozumienie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,agree-to-full-ratio,semester,1,week,1,0,pending,3085,2020-02-03 12:06:24,2021-10-07 07:56:33,20
3087,"FS/A, naprzemienna gra NaUr",Ośrodkowy BIPET,Granie w gry planszowe,Funkcjonowanie w grupie,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,bezpośrednio,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,1,45,,,1,week,1,0,pending,3087,2020-03-03 11:55:17,2021-09-30 12:05:11,18
3090,"UP/C, aktywności manipulacyjne, NaUr",Ośrodkowy BIPET,Zabawa aktywnościami manipulacyjnymi,Umiejętności przedszkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3090,2020-01-27 11:09:59,2021-09-30 12:05:11,20
3091,"UKI/C, rysowanie ze wzoru, NaUr",Ośrodkowy BIPET,Odwzorowywanie kształtu/ formy ze zdjęcia/ rysunku,Imitacja,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3091,2020-02-03 12:06:24,2021-10-07 07:56:33,20
3093,"UP/A, zabawa, NaUr",Ośrodkowy BIPET,Zabawa,Umiejętności przedszkolne,łańcuchy czynności - typ A,w toku videomodelowania,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,pending,3093,2020-03-03 11:55:17,2021-09-30 12:05:11,18
3094,"UKD/C, sortowanie, NaUr",Ośrodkowy BIPET,Sortowanie identycznych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3094,2020-01-28 11:18:29,2021-09-30 12:05:11,20
3096,"UKI/B, naśladowanie z przedmiotem BaŚmie",Ośrodkowy BIPET,Imitacja z przedmiotami,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,bezpośrednio,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,1,45,,,1,week,1,0,pending,3096,2020-01-28 07:53:10,2021-06-25 07:50:23,16
3097,"SFS/A, mycie rąk BaŚmie",Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,bezpośrednio,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,1,45,,,1,week,1,0,pending,3097,2020-01-28 07:53:10,2021-07-08 11:29:57,17
3107,"UP/C, wycinanie, NaUr",Ośrodkowy BIPET,Wycinanie,Umiejętności przedszkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,,,1,week,1,0,pending,3107,2020-02-12 11:34:41,2021-10-07 07:56:33,19
3108,"US/B, reagowanie na polecenia kierowane do grupy, NaUr",Ośrodkowy BIPET,Realizowanie poleceń kierowanych do grupy,Funkcjonowanie w grupie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,3,45,,,1,week,1,0,pending,3108,2020-03-03 08:18:14,2021-10-07 07:56:33,19
3113,Dopasowywanie - dokładanie do pary (BGN),Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,poprzez DTT,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-period,8,90,agree-to-full-ratio,semester,1,day,1,0,pending,3113,2020-01-30 08:07:08,2021-05-14 07:44:21,15
